date,4. close
2020-12-08,93.37
2020-12-07,93.36
2020-12-04,94.4
2020-12-03,93.83
2020-12-02,92.62
2020-12-01,94.68
2020-11-30,93.29
2020-11-27,94.07
2020-11-25,93.23
2020-11-24,90.8
2020-11-23,89.79
2020-11-20,89.98
2020-11-19,88.85
2020-11-18,88.25
2020-11-17,89.71
2020-11-16,90.45
2020-11-13,89.72
2020-11-12,87.11
2020-11-11,88.09
2020-11-10,85.91
2020-11-09,86.61
2020-11-06,89.39
2020-11-05,90.39
2020-11-04,86.41
2020-11-03,86.41
2020-11-02,85.5
2020-10-30,83.66
2020-10-29,83.43
2020-10-28,81.6
2020-10-27,77.47
2020-10-26,76.2
2020-10-23,75.43
2020-10-22,74.6
2020-10-21,74.64
2020-10-20,75.57
2020-10-19,72.93
2020-10-16,72.67
2020-10-15,73.27
2020-10-14,74.41
2020-10-13,74.69
2020-10-12,74.59
2020-10-09,74.55
2020-10-08,74.13
2020-10-07,73.37
2020-10-06,73.54
2020-10-05,75.07
2020-10-02,74.0
2020-10-01,76.45
2020-09-30,76.75
2020-09-29,77.48
2020-09-28,77.28
2020-09-25,77.26
2020-09-24,77.78
2020-09-23,77.33
2020-09-22,78.7
2020-09-21,78.27
2020-09-18,78.96
2020-09-17,77.61
2020-09-16,76.99
2020-09-15,76.46
2020-09-14,77.72
2020-09-11,77.02
2020-09-10,76.5
2020-09-09,77.48
2020-09-08,76.01
2020-09-04,77.66
2020-09-03,77.38
2020-09-02,79.49
2020-09-01,79.5
2020-08-31,78.64
2020-08-28,79.39
2020-08-27,80.42
2020-08-26,81.12
2020-08-25,79.37
2020-08-24,79.77
2020-08-21,78.75
2020-08-20,79.41
2020-08-19,81.1
2020-08-18,82.98
2020-08-17,83.45
2020-08-14,82.93
2020-08-13,82.67
2020-08-12,80.74
2020-08-11,79.33
2020-08-10,80.05
2020-08-07,80.03
2020-08-06,80.47
2020-08-05,81.25
2020-08-04,83.37
2020-08-03,81.27
2020-07-31,77.96
2020-07-30,78.52
2020-07-29,78.35
2020-07-28,77.62
2020-07-27,78.53
2020-07-24,76.46
2020-07-23,76.42
2020-07-22,77.35
2020-07-21,77.31
2020-07-20,78.18
